"760","804","2384","U2SWLA26","壁付地デジアンテナ２６素子","8300.00","1.0000","1","8300.00","25","3","0.1500","2020-05-28 10:30:33","2020-05-28 10:30:33"
"761","805","2673","2SPFW","2分配器　1端子電流通過型　4K8K対応","3750.00","0.3200","1","1200.00","25","3","0.1860","2020-05-28 10:32:24","2020-05-28 10:32:24"
"762","808","3287","HCD3E5-262","HCD形ホーム分電盤　50A　26+2","51500.00","0.6099","1","31410.00","4","15","1.3000","2020-05-28 10:39:31","2020-05-28 10:39:31"
"763","809","1282","TB5001","電子式タイムスイッチ（4動作・別回路）","7030.00","0.7000","1","4921.00","2","3","0.1080","2020-05-28 10:58:11","2020-05-28 10:58:11"
"764","810","746","FEP-30","ミラレックスＦ　３０","200.00","1.0000","1","200.00","1","6","0.0260","2020-05-29 16:40:07","2020-05-29 16:40:07"
"765","810","1","","電線管付属品","","","1","70.00","1","12","","2020-05-29 16:40:07","2020-05-29 16:40:07"
"766","811","747","FEP-40","ミラレックスＦ　４０","220.00","1.0000","1","220.00","1","6","0.0310","2020-05-29 16:41:58","2020-05-29 16:41:58"
"767","811","1","","電線管付属品","","","1","77.00","1","12","","2020-05-29 16:41:58","2020-05-29 16:41:58"
"768","812","748","FEP-50","ミラレックスＦ　50","660.00","0.3939","1","260.00","3","6","0.0350","2020-05-29 16:43:43","2020-05-29 16:43:43"
"769","812","1","","電線管付属品","","","1","91.00","1","12","","2020-05-29 16:43:43","2020-05-29 16:43:43"
"770","813","749","FEP-80","ミラレックスＦ　８０","420.00","1.0000","1","420.00","3","6","0.0450","2020-05-29 16:44:53","2020-05-29 16:44:53"
"771","813","1","","電線管付属品","","","1","147.00","1","12","","2020-05-29 16:44:53","2020-05-29 16:44:53"
"772","814","3413","DW270K","厚鋼電線管　G70","1560.00","1.0000","1","1560.00","1","6","0.3190","2020-05-29 16:47:41","2020-05-29 16:47:41"
"773","814","1","","電線管付属品","","","1","390.00","1","12","","2020-05-29 16:47:41","2020-05-29 16:47:41"
"774","815","807","VE-28J4","硬質ビニル電線管　VE28　4m　ベージュ","200.00","1.0000","1","200.00","3","6","0.0770","2020-05-29 16:51:03","2020-05-29 16:51:03"
"775","815","1","","電線管付属品","","","1","60.00","1","12","","2020-05-29 16:51:03","2020-05-29 17:03:26"
"776","816","808","VE-36J4","硬質ビニル電線管　VE36　4m　ベージュ","254.00","1.0000","1","254.00","3","6","0.1030","2020-05-29 16:53:12","2020-05-29 16:53:12"
"777","816","1","","電線管","","","1","77.00","1","12","","2020-05-29 16:53:12","2020-05-29 17:03:52"
"778","817","809","VE-42J4","硬質ビニル電線管　ＶＥ４２　４ｍ　ベージュ","313.00","1.0000","1","313.00","3","4","0.1300","2020-05-29 16:58:11","2020-05-29 16:58:11"
"779","817","1","","電線管付属品","","","","94.00","1","12","","2020-05-29 16:58:11","2020-05-29 17:04:21"
"780","818","1345","VE-54J4","VE54硬質ビニール電線管(4m)ベージュ","429.00","1.0000","1","429.00","3","6","0.1560","2020-05-29 16:59:52","2020-05-29 16:59:52"
"781","818","1","","電線管付属品","","","1","129.00","1","12","","2020-05-29 16:59:52","2020-05-29 17:04:54"
"782","819","3414","VE-82","合成樹脂管　VE-82","900.00","1.0000","1","900.00","1","6","0.2330","2020-05-29 17:01:46","2020-05-29 17:01:46"
"783","819","1","","電線管付属品","","","1","270.00","1","12","","2020-05-29 17:01:46","2020-05-29 17:05:22"
"784","820","1","","プルボックス600×600×400WP-SUS","20970.00","1.0000","1","20970.00","1","3","0.8000","2020-05-29 17:08:12","2020-05-29 17:08:12"
"785","821","924","6KCVT38","６ＫＶ　ＣＶＴケーブル　３８ｍｍ２","1700.00","1.0000","1","1700.00","24","6","0.0680","2020-05-29 17:10:52","2020-05-29 17:10:52"
"786","822","945","IV14G","600V　IV電線　14mm2(緑)","128.00","1.0000","1","128.00","24","6","0.0200","2020-05-29 17:13:00","2020-05-29 17:48:36"
"787","823","3415","IV38","IV電線38sq(緑)","439.00","1.0000","1","439.00","1","6","0.0320","2020-05-29 17:17:08","2020-05-29 17:24:49"
"788","824","3416","CVD38","CVD38","633.00","1.0000","1","633.00","1","6","0.0400","2020-05-29 17:19:39","2020-05-29 17:19:39"
"789","825","937","CVT22","600V　CVTケーブル　22mm2","566.00","1.0000","1","566.00","24","6","0.0380","2020-05-29 17:21:50","2020-05-29 17:21:50"
"790","826","939","CVT60","600V　CVTケーブル　60mm2","1350.00","1.0000","1","1350.00","24","6","0.0660","2020-05-29 17:22:57","2020-05-29 17:22:57"
"791","827","2001","CVT150","６００Ｖ　ＣＶＴケーブル150sq","3488.00","1.0000","1","3488.00","24","6","0.1100","2020-05-29 17:27:35","2020-05-29 17:27:35"
"792","828","951","CV24","６００Ｖ　ＣＶケーブル　２ｍｍ２ ４Ｃ","110.00","1.0000","1","110.00","24","6","0.0160","2020-05-29 17:29:20","2020-05-29 17:29:20"
"793","829","934","CV554","６００Ｖ　ＣＶケーブル　５．５ｍｍ２ ４Ｃ","264.00","1.0000","1","264.00","24","6","0.0240","2020-05-29 17:30:34","2020-05-29 17:30:34"
"794","830","958","VCTF0752","３００Ｖ　ＶＣＴＦケーブル　０．７５ｍｍ２ ２Ｃ","30.00","1.0000","1","30.00","1","6","0.0130","2020-05-29 17:36:06","2020-05-29 17:36:06"
"798","833","746","FEP-30","ミラレックスＦ　３０","200.00","1.0000","1","200.00","1","6","0.0260","2020-05-29 17:41:52","2020-05-29 17:41:52"
"799","833","1","","電線管付属品","","","1","70.00","1","12","","2020-05-29 17:41:52","2020-05-29 17:41:52"
"800","834","814","VE-22J4","硬質ビニル電線管　VE22　4m　ベージュ","183.00","1.0000","1","183.00","3","4","0.0650","2020-05-29 17:44:08","2020-05-29 17:44:08"
"801","834","1","","電線管付属品","","","1","55.00","1","12","","2020-05-29 17:44:08","2020-05-29 17:44:08"
"802","835","2062","CV553","600Vケーブル　CV5.5mm2-3C","189.00","1.0000","1","189.00","1","6","0.0210","2020-05-29 17:51:19","2020-05-29 17:51:19"
"803","836","3352","PB150*150*150WP-SUS","プルボックス　150×150×150WP-SUS","1960.00","1.0000","1","1960.00","63","3","0.2000","2020-05-29 17:53:37","2020-05-29 17:53:37"
"804","837","906","CDO-4AXP4-1","Ｘ線防護用アウトレットボックス　中形四角(浅型)","5670.00","0.6596","1","3740.00","3","3","0.1000","2020-05-29 18:04:16","2020-05-29 18:04:16"
"805","837","909","OF-12P-F","プラ塗代カバー(中形四角用)　小判型　平","130.00","0.7231","1","94.00","3","5","","2020-05-29 18:04:16","2020-05-29 18:04:16"
"806","838","906","CDO-4AXP4-1","Ｘ線防護用アウトレットボックス　中形四角(浅型)","5670.00","0.6596","1","3740.00","3","3","0.1000","2020-05-29 18:06:01","2020-05-29 18:06:01"
"807","838","910","OF-12P2-F","プラ塗代カバー(中形四角用)　２個用　平","130.00","0.7231","1","94.00","3","5","","2020-05-29 18:06:01","2020-05-29 18:06:01"
"808","839","3211","CSW-3NFXP4-1","X線防護用スイッチボックス　3個用","7810.00","0.6607","1","5160.00","3","3","0.1000","2020-05-29 18:08:49","2020-05-29 18:08:49"
"809","840","186","S5CFBGY","同軸ケーブル　Ｓ５Ｃ ＦＢ　グレー","","","1","39.00","44","6","0.0160","2020-05-29 18:10:27","2020-05-29 18:10:27"
"810","841","3206","CAT6","ＣＡＴ６　ＬＡＮケーブル","47.00","1.0000","1","47.00","1","6","0.0130","2020-05-29 18:11:46","2020-05-29 18:11:46"
"811","842","925","AE092","警報用ケーブル　０．９ｍｍ ２Ｃ","17.00","1.0000","1","17.00","2","6","0.0120","2020-05-29 18:13:05","2020-05-29 18:13:05"
"812","843","3417","AE093","AE0.9mm-3C","24.00","1.0000","1","24.00","1","6","0.0130","2020-05-29 18:25:43","2020-05-29 18:25:43"
"813","844","3418","FCPEV0.9-3P","FCPEV0.9mm-3P","72.00","1.0000","1","72.00","1","6","0.0170","2020-05-29 18:28:18","2020-05-29 18:28:18"
"814","833","1","","掘削埋戻し","","","","775.00","1","1","","2020-05-30 09:02:56","2020-05-30 09:02:56"
"815","845","594","WT5001","ワイド21　埋込スイッチＢ","210.00","0.6500","1","137.00","2","3","0.0540","2020-05-30 09:12:43","2020-05-30 09:12:43"
"816","845","583","WT3001W","ワイド21　スイッチハンドル　シングル　ホワイト","70.00","0.6500","1","46.00","2","5","","2020-05-30 09:12:43","2020-05-30 09:12:43"
"817","845","609","WTC7101W","ワイド21　ラウンドスイッチプレート1連用　ホワイト","120.00","0.6500","1","78.00","2","5","","2020-05-30 09:12:43","2020-05-30 09:12:43"
"818","845","593","WT3700","ワイド21　スイッチ金属取付枠","65.00","0.6500","1","42.00","2","3","","2020-05-30 09:12:43","2020-05-30 09:12:43"
"819","846","1706","WT50519","ワイド21　埋込ほたるスイッチＢ","460.00","0.6500","1","299.00","2","3","0.0540","2020-05-30 09:14:53","2020-05-30 09:14:53"
"820","846","588","WT3021W","ワイド21　スイッチハンドル　シングル　表示付　ホワイト","130.00","0.6500","1","85.00","2","5","","2020-05-30 09:14:53","2020-05-30 09:14:53"
"821","846","609","WTC7101W","ワイド21　ラウンドスイッチプレート1連用　ホワイト","120.00","0.6500","1","78.00","2","5","","2020-05-30 09:14:53","2020-05-30 09:14:53"
"822","846","593","WT3700","ワイド21　スイッチ金属取付枠","65.00","0.6500","1","42.00","2","3","","2020-05-30 09:14:53","2020-05-30 09:14:53"
"823","847","1696","WT50529","ワイド21　埋込ほたるスイッチC","640.00","0.6500","1","416.00","2","3","0.0700","2020-05-30 09:17:47","2020-05-30 09:17:47"
"824","847","588","WT3021W","ワイド21　スイッチハンドル　シングル　表示付　ホワイト","130.00","0.6500","1","85.00","2","5","","2020-05-30 09:17:47","2020-05-30 09:17:47"
"825","847","609","WTC7101W","ワイド21　ラウンドスイッチプレート1連用　ホワイト","120.00","0.6500","1","78.00","2","5","","2020-05-30 09:17:47","2020-05-30 09:17:47"
"826","847","593","WT3700","ワイド21　スイッチ金属取付枠","65.00","0.6500","1","42.00","2","3","","2020-05-30 09:17:47","2020-05-30 09:17:47"
"827","848","1706","WT50519","ワイド21　埋込ほたるスイッチＢ","460.00","0.6500","1","299.00","2","3","0.0540","2020-05-30 09:20:53","2020-05-30 09:20:53"
"828","848","589","WT3031W","ワイド21　スイッチハンドル　シングル　表示・ネーム付　ホワイト","210.00","0.6500","1","137.00","2","5","","2020-05-30 09:20:53","2020-05-30 09:20:53"
"829","848","609","WTC7101W","ワイド21　ラウンドスイッチプレート1連用　ホワイト","120.00","0.6500","1","78.00","2","5","","2020-05-30 09:20:53","2020-05-30 09:20:53"
"830","848","593","WT3700","ワイド21　スイッチ金属取付枠","65.00","0.6500","1","42.00","2","3","","2020-05-30 09:20:53","2020-05-30 09:20:53"
"831","849","1706","WT50519","ワイド21　埋込ほたるスイッチＢ","460.00","0.6500","1","299.00","2","3","0.0270","2020-05-30 09:25:54","2020-05-30 09:25:54"
"832","849","1696","WT50529","ワイド21　埋込ほたるスイッチC","640.00","0.6500","1","416.00","2","3","0.0700","2020-05-30 09:25:54","2020-05-30 09:25:54"
"833","849","591","WT3032W","ワイド21　スイッチハンドル　ダブル　表示・ネーム付　ホワイト","210.00","0.6500","2","273.00","2","5","","2020-05-30 09:25:54","2020-05-30 09:25:54"
"834","849","609","WTC7101W","ワイド21　ラウンドスイッチプレート1連用　ホワイト","120.00","0.6500","1","78.00","2","5","","2020-05-30 09:25:54","2020-05-30 09:25:54"
"835","849","593","WT3700","ワイド21　スイッチ金属取付枠","65.00","0.6500","1","42.00","2","3","","2020-05-30 09:25:54","2020-05-30 09:25:54"
"836","850","597","WT50412","ワイド21　埋込パイロット・ほたるスイッチB　0.5A","1520.00","0.6500","1","988.00","2","3","0.0540","2020-05-30 09:29:19","2020-05-30 09:29:19"
"837","850","1706","WT50519","ワイド21　埋込ほたるスイッチＢ","460.00","0.6500","1","299.00","2","3","0.0270","2020-05-30 09:29:19","2020-05-30 09:29:19"
"838","850","591","WT3032W","ワイド21　スイッチハンドル　ダブル　表示・ネーム付　ホワイト","210.00","0.6500","2","273.00","2","5","","2020-05-30 09:29:19","2020-05-30 09:29:19"
"839","850","609","WTC7101W","ワイド21　ラウンドスイッチプレート1連用　ホワイト","120.00","0.6500","1","78.00","2","5","","2020-05-30 09:29:19","2020-05-30 09:29:19"
"840","850","593","WT3700","ワイド21　スイッチ金属取付枠","65.00","0.6500","1","42.00","2","3","","2020-05-30 09:29:19","2020-05-30 09:29:19"
"841","851","3419","WTC525382W","埋込換気扇スイッチセット","3100.00","0.6500","1","2015.00","1","3","0.1240","2020-05-30 09:34:28","2020-05-30 09:34:28"
"842","851","609","WTC7101W","ワイド21　ラウンドスイッチプレート1連用　ホワイト","120.00","0.6500","1","78.00","2","5","","2020-05-30 09:34:28","2020-05-30 09:34:28"
"843","852","597","WT50412","ワイド21　埋込パイロット・ほたるスイッチB　0.5A","1520.00","0.6500","1","988.00","2","3","0.0540","2020-05-30 09:41:41","2020-05-30 09:41:41"
"844","852","3420","WTK18115WK","壁付熱線センサ付自動スイッチ","10200.00","0.6500","1","6630.00","1","3","0.0270","2020-05-30 09:41:41","2020-05-30 09:41:41"
"845","852","609","WTC7101W","ワイド21　ラウンドスイッチプレート1連用　ホワイト","120.00","0.6500","1","78.00","2","5","","2020-05-30 09:41:41","2020-05-30 09:41:41"
"846","853","597","WT50412","ワイド21　埋込パイロット・ほたるスイッチB　0.5A","1520.00","0.6500","1","988.00","2","3","0.0270","2020-05-30 09:52:56","2020-05-30 09:52:56"
"847","853","1706","WT50519","ワイド21　埋込ほたるスイッチＢ","460.00","0.5674","1","261.00","2","3","0.0270","2020-05-30 09:52:56","2020-05-30 09:52:56"
"848","853","1696","WT50529","ワイド21　埋込ほたるスイッチC","640.00","0.6500","1","416.00","2","3","0.0700","2020-05-30 09:52:56","2020-05-30 09:52:56"
"849","853","1696","WT50529","ワイド21　埋込ほたるスイッチC","640.00","0.6500","2","832.00","2","3","0.0350","2020-05-30 09:52:56","2020-05-30 09:52:56"
"850","853","591","WT3032W","ワイド21　スイッチハンドル　ダブル　表示・ネーム付　ホワイト","210.00","0.6500","2","273.00","2","5","","2020-05-30 09:52:56","2020-05-30 09:52:56"
"851","853","592","WT3033W","ワイド21　スイッチハンドル　トリプル　表示・ネーム付　ホワイト","210.00","0.6500","3","410.00","2","5","","2020-05-30 09:52:56","2020-05-30 09:52:56"
"852","853","610","WTC7102W","ワイド21　ラウンドスイッチプレート2連用　ホワイト","240.00","0.6500","1","156.00","2","5","","2020-05-30 09:52:56","2020-05-30 09:52:56"
"853","853","593","WT3700","ワイド21　スイッチ金属取付枠","65.00","0.6500","2","85.00","2","3","","2020-05-30 09:52:56","2020-05-30 09:52:56"
"854","854","597","WT50412","ワイド21　埋込パイロット・ほたるスイッチB　0.5A","1520.00","0.6500","1","988.00","2","3","0.0270","2020-05-30 09:58:50","2020-05-30 09:58:50"
"855","854","1706","WT50519","ワイド21　埋込ほたるスイッチＢ","460.00","0.6500","1","299.00","2","3","0.0270","2020-05-30 09:58:50","2020-05-30 09:58:50"
"856","854","1706","WT50519","ワイド21　埋込ほたるスイッチＢ","460.00","0.6500","5","1495.00","2","3","0.0270","2020-05-30 09:58:50","2020-05-30 09:58:50"
"857","854","1696","WT50529","ワイド21　埋込ほたるスイッチC","640.00","0.6500","1","416.00","2","3","0.0700","2020-05-30 09:58:50","2020-05-30 09:58:50"
"858","854","1696","WT50529","ワイド21　埋込ほたるスイッチC","640.00","0.6500","1","416.00","2","3","0.0350","2020-05-30 09:58:50","2020-05-30 09:58:50"
"859","854","592","WT3033W","ワイド21　スイッチハンドル　トリプル　表示・ネーム付　ホワイト","210.00","0.6500","9","1229.00","2","5","","2020-05-30 09:58:50","2020-05-30 09:58:50"
"860","854","611","WTC7103W","ワイド21　ラウンドスイッチプレート３連用","480.00","0.6500","1","312.00","2","5","","2020-05-30 09:58:50","2020-05-30 09:58:50"
"861","854","593","WT3700","ワイド21　スイッチ金属取付枠","65.00","0.6500","3","127.00","2","3","","2020-05-30 09:58:50","2020-05-30 09:58:50"
"862","855","3421","WTK2611K","天井付熱線センサ付自動スイッチ","10500.00","0.6500","1","6825.00","1","3","0.1250","2020-05-30 10:01:28","2020-05-30 10:01:28"
"863","873","1","","","","","1","","1","1","0.2000","2020-05-30 10:21:37","2020-05-30 10:21:37"
"864","873","1","","外注","","","1","5800.00","1","1","","2020-05-30 10:21:37","2020-05-30 10:21:37"
"865","874","1","","外注","","","1","25000.00","1","1","","2020-05-30 10:23:21","2020-05-30 10:23:21"
"866","875","496","WN1001SW","ワイド21　埋込コンセント","160.00","0.6500","1","104.00","2","3","0.0540","2020-05-30 10:51:51","2020-05-30 10:51:51"
"867","875","628","WTF7001W","ワイド21　ラウンドコンセントプレート1コ用","120.00","0.6500","1","78.00","2","5","","2020-05-30 10:51:51","2020-05-30 10:51:51"
"868","875","626","WTF3710K","ワイド21　埋込コンセント絶縁取付枠","60.00","0.6500","1","39.00","2","3","","2020-05-30 10:51:51","2020-05-30 10:51:51"
"869","876","622","WTF1502WK","ワイド21　埋込ダブルコンセント","280.00","0.6500","1","182.00","2","3","0.0540","2020-05-30 10:53:48","2020-05-30 10:53:48"
"870","876","632","WTF7003W","ワイド21　ラウンドコンセントプレート3コ用","120.00","0.6500","1","78.00","2","5","","2020-05-30 10:53:48","2020-05-30 10:53:48"
"871","877","2732","WTF133139W","ワイド21　埋込アースターミナル付コンセント","520.00","0.6500","1","338.00","2","3","0.0700","2020-05-30 10:55:24","2020-05-30 10:55:24"
"872","877","632","WTF7003W","ワイド21　ラウンドコンセントプレート3コ用","120.00","0.6500","1","78.00","2","5","","2020-05-30 10:55:24","2020-05-30 10:55:24"
"873","878","623","WTF1532WK","ワイド21　埋込アースターミナル付ダブルコンセント","640.00","0.6500","1","416.00","2","3","0.0700","2020-05-30 10:57:59","2020-05-30 10:57:59"
"874","878","632","WTF7003W","ワイド21　ラウンドコンセントプレート3コ用","120.00","0.6500","1","78.00","2","5","","2020-05-30 10:57:59","2020-05-30 10:57:59"
"875","879","1277","WTF13123WK","ワイド21　埋込接地ダブルコンセント","460.00","0.6500","1","299.00","2","3","0.0700","2020-05-30 11:00:13","2020-05-30 11:00:13"
"876","879","632","WTF7003W","ワイド21　ラウンドコンセントプレート3コ用","120.00","0.6500","1","78.00","2","5","","2020-05-30 11:00:13","2020-05-30 11:00:13"
"877","880","1026","WTF19313WK","ワイド21　15A･20A兼用埋込アースターミナル付接地コンセント","780.00","0.6500","1","507.00","2","3","0.0700","2020-05-30 11:02:21","2020-05-30 11:02:21"
"878","880","632","WTF7003W","ワイド21　ラウンドコンセントプレート3コ用","120.00","0.6500","1","78.00","2","5","","2020-05-30 11:02:21","2020-05-30 11:02:21"
"879","881","1277","WTF13123WK","ワイド21　埋込接地ダブルコンセント","460.00","0.6500","1","299.00","2","3","0.0700","2020-05-30 11:06:20","2020-05-30 11:06:20"
"880","881","1444","WTF7006W","ワイド21コンセントプレート６コ用","240.00","0.6500","1","156.00","2","5","","2020-05-30 11:06:20","2020-05-30 11:06:20"
"881","881","1277","WTF13123WK","ワイド21　埋込接地ダブルコンセント","460.00","0.6500","1","299.00","2","3","0.0350","2020-05-30 11:06:20","2020-05-30 11:06:20"
"882","882","1277","WTF13123WK","ワイド21　埋込接地ダブルコンセント","460.00","0.6500","1","299.00","2","3","0.0700","2020-05-30 11:09:46","2020-05-30 11:09:46"
"883","882","1277","WTF13123WK","ワイド21　埋込接地ダブルコンセント","460.00","0.6500","1","299.00","2","3","0.0350","2020-05-30 11:09:46","2020-05-30 11:09:46"
"884","882","1270","WTF7007W","ワイド21　ラウンドコンセントプレート7コ用","480.00","0.6500","1","312.00","2","5","","2020-05-30 11:09:46","2020-05-30 11:09:46"
"885","882","626","WTF3710K","ワイド21　埋込コンセント絶縁取付枠","60.00","0.6500","1","39.00","2","3","","2020-05-30 11:09:46","2020-05-30 11:09:46"
"886","883","1277","WTF13123WK","ワイド21　埋込接地ダブルコンセント","460.00","0.6500","1","299.00","2","3","0.0700","2020-05-30 11:12:45","2020-05-30 11:12:45"
"887","883","1444","WTF7006W","ワイド21コンセントプレート６コ用","240.00","0.6500","1","156.00","2","5","","2020-05-30 11:12:45","2020-05-30 11:12:45"
"888","883","626","WTF3710K","ワイド21　埋込コンセント絶縁取付枠","60.00","0.6500","1","39.00","2","3","","2020-05-30 11:12:45","2020-05-30 11:12:45"
"889","884","1277","WTF13123WK","ワイド21　埋込接地ダブルコンセント","460.00","0.6500","1","299.00","2","3","0.0700","2020-05-30 11:15:55","2020-05-30 11:15:55"
"890","884","1277","WTF13123WK","ワイド21　埋込接地ダブルコンセント","460.00","0.6500","1","299.00","2","3","0.0350","2020-05-30 11:15:55","2020-05-30 11:15:55"
"891","884","636","WTF7009W","ワイド21　ラウンドコンセントプレート9コ用","480.00","0.6500","1","312.00","2","5","","2020-05-30 11:15:55","2020-05-30 11:15:55"
"892","884","626","WTF3710K","ワイド21　埋込コンセント絶縁取付枠","60.00","0.6500","1","39.00","2","3","","2020-05-30 11:15:55","2020-05-30 11:15:55"
"893","885","622","WTF1502WK","ワイド21　埋込ダブルコンセント","280.00","0.6500","1","182.00","2","3","0.0540","2020-05-30 11:18:37","2020-05-30 11:18:37"
"894","885","638","WTF7074W","ワイド21　ラウンドコンセントプレート4コ用(3コ＋1コ用)","240.00","0.6500","1","156.00","2","5","","2020-05-30 11:18:37","2020-05-30 11:18:37"
"895","885","626","WTF3710K","ワイド21　埋込コンセント絶縁取付枠","60.00","0.6500","1","39.00","2","3","","2020-05-30 11:18:37","2020-05-30 11:18:37"
"896","886","1277","WTF13123WK","ワイド21　埋込接地ダブルコンセント","460.00","0.6500","1","299.00","2","3","0.0700","2020-05-30 11:21:15","2020-05-30 11:21:15"
"897","886","633","WTF7005W","ワイド21　ラウンドコンセントプレート5コ用","240.00","0.6500","1","156.00","2","5","","2020-05-30 11:21:15","2020-05-30 11:21:15"
"898","886","626","WTF3710K","ワイド21　埋込コンセント絶縁取付枠","60.00","0.6500","1","39.00","2","3","","2020-05-30 11:21:15","2020-05-30 11:21:15"
"899","887","1277","WTF13123WK","ワイド21　埋込接地ダブルコンセント","460.00","0.6500","1","299.00","2","3","0.0700","2020-05-30 11:23:36","2020-05-30 11:23:36"
"900","887","1277","WTF13123WK","ワイド21　埋込接地ダブルコンセント","460.00","0.6500","3","897.00","2","3","0.0350","2020-05-30 11:23:36","2020-05-30 11:23:36"
"901","887","2076","WTF7012W","ワイド２１　コンセントプレート１２コ用","720.00","0.6500","1","468.00","2","5","","2020-05-30 11:23:36","2020-05-30 11:23:36"
"902","888","358","DU5140PV","アップコンシルバー丸型　２コ口","4630.00","0.6500","1","3010.00","2","3","0.1540","2020-05-30 11:25:04","2020-05-30 11:25:34"
"903","889","1089","WK4602BK","スマート接地防水ダブルコンセント　ブラック","2000.00","0.6500","1","1300.00","2","3","0.0700","2020-05-30 11:26:51","2020-05-30 11:26:51"
"904","890","3396","WK4603W","スマート接地防水トリプルコンセント　ホワイト","2800.00","0.6500","1","1820.00","2","3","0.0700","2020-05-30 11:28:24","2020-05-30 11:28:24"
"905","891","3206","CAT6","ＣＡＴ６　ＬＡＮケーブル","47.00","1.0000","1","47.00","1","6","0.0100","2020-05-30 11:41:48","2020-05-30 11:41:48"
"906","892","1355","WN3022SW","ワイド21　大穴テレホンガイド","50.00","0.6500","1","33.00","2","3","0.0100","2020-05-30 11:46:20","2020-05-30 11:46:20"
"907","892","628","WTF7001W","ワイド21　ラウンドコンセントプレート1コ用","120.00","0.6500","1","78.00","2","5","","2020-05-30 11:46:20","2020-05-30 11:46:20"
"908","892","626","WTF3710K","ワイド21　埋込コンセント絶縁取付枠","60.00","0.6500","1","39.00","2","3","","2020-05-30 11:46:20","2020-05-30 11:46:20"
"909","893","1355","WN3022SW","ワイド21　大穴テレホンガイド","50.00","0.6500","1","33.00","2","3","0.0100","2020-05-30 11:49:35","2020-05-30 11:49:35"
"910","893","1355","WN3022SW","ワイド21　大穴テレホンガイド","50.00","0.6500","3","98.00","2","3","0.0050","2020-05-30 11:49:35","2020-05-30 11:49:35"
"911","893","513","WN3020SW","ワイド21　ブランクチップ","50.00","0.6500","2","65.00","2","3","0.0050","2020-05-30 11:49:35","2020-05-30 11:49:35"
"912","893","1444","WTF7006W","ワイド21コンセントプレート６コ用","240.00","0.6500","1","156.00","2","5","","2020-05-30 11:49:35","2020-05-30 11:49:35"
"913","893","626","WTF3710K","ワイド21　埋込コンセント絶縁取付枠","60.00","0.5667","2","68.00","2","3","","2020-05-30 11:49:35","2020-05-30 11:49:35"
"914","894","1355","WN3022SW","ワイド21　大穴テレホンガイド","50.00","0.6500","1","33.00","2","3","0.0100","2020-05-30 11:50:56","2020-05-30 11:50:56"
"915","895","2075","NR3170W","ワイド21　情報モジュラジャック(CAT6)","1560.00","0.6500","1","1014.00","2","3","0.1330","2020-05-30 11:52:05","2020-05-30 11:52:28"
"916","896","2479","WCS3013W","埋込ホーム用高シールドテレビターミナル","1150.00","0.6500","1","748.00","2","3","0.1330","2020-05-30 11:53:26","2020-05-30 11:53:26"
"917","897","1088","WP9631B","スマート防雨入線カバー　ブラック","1100.00","0.6500","1","715.00","2","3","0.0300","2020-05-30 11:54:36","2020-05-30 11:54:36"
"918","898","1930","U2SWL26BE","壁付地デジアンテナ２６素子","","","1","9000.00","25","2","0.3000","2020-05-30 13:37:58","2020-05-30 13:37:58"
"919","899","1300","BC45R","BSアンテナ　４５cm  アルミディッシュ","0.00","","1","4500.00","25","1","0.3500","2020-05-30 13:38:28","2020-05-30 13:38:49"
"920","899","309","PB400-K","パラボラアンテナ取付金具","3200.00","","1","1600.00","7","1","0.1500","2020-05-30 13:38:28","2020-05-30 13:38:49"
"921","900","2697","SBM450K","BS・CSアンテナ用サイドベース","6200.00","0.5589","1","3465.00","25","3","0.1300","2020-05-30 13:38:35","2020-05-30 13:38:35"
"922","901","705","UBCB35","家庭用ブースター　ＵＨＦ・ＢＳ・ＣＳ　３５ｄＢ型","33000.00","","1","16500.00","25","1","0.3000","2020-05-30 13:39:22","2020-05-30 13:39:22"
"923","914","925","AE092","警報用ケーブル　０．９ｍｍ ２Ｃ","17.00","1.0000","1","17.00","2","6","0.0120","2020-05-30 14:06:41","2020-05-30 14:06:41"
"924","915","1414","AE094","","36.00","0.7778","1","28.00","24","6","0.0140","2020-05-30 14:08:50","2020-05-30 14:08:50"
"925","916","1290","HP095P","耐熱警報用電線　ＨＰ０．９ｍｍ ５Ｐ","282.00","1.0000","1","282.00","24","6","0.0180","2020-05-30 14:10:21","2020-05-30 14:10:21"
"926","917","2139","SP688C","モジュラープラグ　CAT6用","165.00","1.0000","1","165.00","61","3","0.0800","2020-05-30 14:44:03","2020-05-30 14:44:03"
"928","919","2241","MP588C","モジュラープラグ　５E用（１００個入）","","","1","56.00","61","3","0.0800","2020-05-30 14:54:12","2020-05-30 14:54:12"
"929","920","3401","A15750-0026","スパイラル管１００Ｘ４０００","398.00","1.0000","1","398.00","17","6","0.1650","2020-06-02 08:27:12","2020-06-02 08:27:12"
"930","920","1","","付属品","120.00","1.0000","1","120.00","1","12","","2020-06-02 08:27:12","2020-06-02 08:27:12"
"931","920","3399","A10223-0029","鉄SP吊ﾀﾝ付W3/8-100","390.00","1.0000","1","390.00","17","3","","2020-06-02 08:27:12","2020-06-02 08:27:12"
"932","921","749","FEP-80","ミラレックスＦ　８０","420.00","1.0000","1","420.00","3","6","0.0450","2020-06-16 08:14:40","2020-06-16 08:14:40"
"933","921","1","","電線管付属品","","","1","147.00","1","12","","2020-06-16 08:14:40","2020-06-16 08:14:40"
