"1040","燕洋菓子店","〒959-1263","新潟県燕市大曲","385","","2020-01-16 09:45:14","2020-01-16 09:45:14"
"1057","小川屋","〒959-1232","新潟県燕市井土巻","3丁目209","","2020-01-20 09:20:56","2020-01-20 09:20:56"
"1058","スナックきらら","〒959-1371","新潟県加茂市穀町","5-14","","2020-01-20 14:32:44","2020-01-20 14:32:44"
"1059","燕市美容室","〒959-1233","新潟県燕市殿島","2丁目8番6号","","2020-01-20 17:59:38","2020-01-20 17:59:38"
"1065","赤塚邸","〒959-2402","新潟県新発田市小島","62-1","","2020-01-21 08:25:50","2020-01-21 08:25:50"
"1069","三栄実業","","","","","2020-01-22 16:46:13","2020-01-22 16:46:13"
"1076","LUVISM名古屋店","〒450-0002","愛知県名古屋市中村区名駅","4丁目13-5","トラスト名駅ビル　2F","2020-01-23 15:43:46","2020-01-23 15:43:46"
"1077","ミニクラブ彩里","〒955-0071","新潟県三条市本町","2丁目2-22","寿ビル","2020-01-23 19:19:43","2022-01-20 19:48:41"
"1091","焼鳥酒場トリマル","〒950-0087","新潟県新潟市中央区東大通","1丁目6-28-5","1F","2020-01-28 16:35:34","2020-01-28 16:37:23"
"1099","団欒炎　新潟駅前店","〒950-0901","新潟県新潟市中央区弁天","1丁目1-26","オセオ弁天ビル3F","2020-01-31 17:11:22","2020-01-31 17:11:22"
"1119","クラフトハートトーカイ燕三条店","〒959-1232","新潟県燕市井土巻","5-147","","2020-02-08 10:03:23","2020-02-08 10:03:23"
"1120","酒麺亭潤燕総本店","〒959-1226","新潟県燕市小牧","464-12","","2020-02-08 10:07:59","2020-02-08 10:07:59"
"1121","マリスコ","〒950-0086","新潟県新潟市中央区花園","1丁目2-2","コープシティ花園2F","2020-02-08 10:10:22","2020-02-08 10:10:22"
"1122","JOYSOUND新潟駅前店","〒950-0901","新潟県新潟市中央区弁天","1丁目4-29","IMAビル4F","2020-02-08 10:13:17","2020-02-08 10:13:17"
"1146","五郎古町店","〒951-8063","新潟県新潟市中央区古町通","8番町1446-3","","2020-02-14 17:24:42","2020-02-14 17:24:42"
"1149","アズサ","","","","","2020-02-14 17:50:52","2020-02-14 17:51:14"
"1152","燕市　関川邸","〒959-1251","新潟県燕市白山町","1丁目","","2020-02-15 08:02:12","2020-02-15 08:03:40"
"1156","パチンコ店　夢一番","〒945-0025","新潟県柏崎市柳田町","24-1","","2020-02-18 07:45:57","2020-02-18 07:45:57"
"1159","パブリックスタンド新潟駅前店","〒950-0901","新潟県新潟市中央区弁天","1丁目2-15","弁天INGビル1F","2020-02-18 18:05:20","2020-02-18 18:05:20"
"1163","コマツカスタマーサポート(株)三条営業所","〒959-1136","新潟県三条市川通中町","483","","2020-02-19 18:00:27","2020-02-19 18:00:27"
"1174","旧からあげハリウッド新潟店","〒950-0853","新潟県新潟市東区東明","1丁目9-5","","2020-02-22 11:25:32","2020-02-22 11:25:32"
"1179","秋葉区　安中邸","〒956-0024","新潟県新潟市秋葉区山谷町","2丁目8-12","","2020-02-22 17:58:37","2020-02-22 17:58:37"
"1187","(株)ミナシア　新潟営業所","〒959-1276","新潟県燕市小池","3633-2","","2020-02-27 18:05:36","2020-02-27 18:05:36"
"1188","小形　剛央","〒950-0168","新潟県新潟市江南区早通","5丁目3-13","","2020-02-27 18:30:02","2020-02-27 18:30:02"
"1193","シャレルランデヴー","〒950-0087","新潟県新潟市中央区東大通","1丁目4-1","マルタケビル　8F","2020-02-28 15:22:32","2020-02-28 15:22:32"
"1194","焼き鳥　梅軒","〒955-0071","新潟県三条市本町","2-3-15","ファインビル30　1F-2","2020-03-02 14:29:53","2020-03-02 14:29:53"
"1195","加茂市　北澤邸","〒959-1333","新潟県加茂市八幡","1-11-10","","2020-03-02 16:05:20","2020-03-02 16:05:20"
"1197","五泉市　山崎整骨院","〒959-1805","新潟県五泉市船越","1-4","1F","2020-03-02 17:43:51","2020-03-02 17:43:51"
"1206","モスバーガー新潟駅店","〒950-0086","新潟県新潟市中央区花園","1丁目1-21","CoCoLo新潟　南館3F","2020-03-07 07:51:20","2020-03-07 07:51:20"
"1249","あかり整骨院","〒955-0845","新潟県三条市西本成寺","2丁目4-14","NKタウンノースA","2020-03-16 18:27:07","2020-03-16 18:27:07"
"1257","モスバーガー三条店","〒955-0083","新潟県三条市荒町","2丁目23-386-1","","2020-03-18 11:05:44","2020-03-18 11:05:44"
"1275","モスバーガーとやの球場前店","〒950-0948","新潟県新潟市中央区女池南","1丁目8-5","","2020-03-25 07:44:32","2020-03-25 07:44:32"
"1287","DAMZ県央店","〒959-1232","新潟県燕市井土巻","1793-1","","2020-03-27 18:09:51","2020-03-27 18:09:51"
"1313","駅前キャバクラ","〒950-0087","新潟県新潟市中央区東大通","1-5-27","新潟セーヌビル4F","2020-04-02 19:26:50","2020-04-02 19:26:50"
"1315","ラーメン亭　孔明","〒950-0925","新潟県新潟市中央区弁天橋通","2丁目5-7","","2020-04-02 19:29:47","2020-04-02 19:29:47"
"1325","ここ屋跡地ビル","〒950-0087","新潟県新潟市中央区東大通","1-5-6","","2020-04-06 18:31:50","2020-04-06 18:31:50"
"1330","アーサスヘア長岡店","","","","","2020-04-07 08:43:27","2020-04-07 08:43:27"
"1335","坂井様テナント","〒950-0087","新潟県新潟市中央区東大通","1丁目6番地9号","","2020-04-08 11:54:21","2020-04-08 11:55:33"
"1336","西区五十嵐Cafe","〒950-2162","新潟県新潟市西区五十嵐中島","5丁目2-40","","2020-04-08 16:39:29","2020-04-08 16:39:29"
"1342","新潟セーヌビル4F","〒950-0087","新潟県新潟市中央区東大通","1-5-27","新潟セーヌビル4F","2020-04-10 07:36:07","2020-04-10 07:36:07"
"1348","万代デンタルクリニック","〒950-0909","新潟県新潟市中央区八千代","2丁目4-28","","2020-04-13 07:59:13","2020-04-13 07:59:13"
"1349","長岡三和NMI薬局","〒940-1161","新潟県長岡市左近","3丁目","","2020-04-13 10:25:07","2020-06-06 08:04:59"
"1350","燕市　星野様邸","〒959-1200","新潟県燕市","","","2020-04-13 17:21:32","2020-04-13 17:21:32"
"1356","五郎万代店","〒950-0087","新潟県新潟市中央区東大通","2丁目3-15","2F","2020-04-14 10:13:23","2020-04-14 10:13:23"
"1360","美容室AQUA","〒950-2022","新潟県新潟市西区小針","5丁目3-15","","2020-04-15 07:42:28","2020-04-15 07:42:28"
"1362","らーめん流れ星","〒959-1261","新潟県燕市秋葉町","1丁目2-29","","2020-04-15 17:15:34","2020-04-15 17:15:34"
"1365","函太郎　新潟西区五十嵐店","〒950-2101","新潟県新潟市西区五十嵐一の町","6786番2","","2020-04-16 08:42:52","2020-04-16 08:42:52"
"1366","らーめん潤三条店","〒955-0046","新潟県三条市興野","1丁目16-20","","2020-04-16 18:02:50","2020-04-16 18:02:50"
"1375","燕市　小林美容室","〒959-1233","新潟県燕市殿島","2丁目8番6号","","2020-04-17 17:33:55","2020-04-17 17:33:55"
"1378","米山5丁目アパート","〒950-0916","新潟県新潟市中央区米山","5丁目","","2020-04-20 17:01:30","2020-04-20 17:01:54"
"1385","アホうどり","〒955-0066","新潟県三条市居島","1-21-1","","2020-04-22 07:46:02","2020-04-22 07:46:02"
"1425","三条市　石田邸","〒955-0071","新潟県三条市本町","4-4-15","","2020-05-13 08:38:49","2020-06-30 07:37:34"
"1433","渡辺久二(村将軍社長宅)","〒959-1321","新潟県加茂市希望ケ丘","2920-14","","2020-05-15 09:39:45","2020-05-15 09:39:45"
"1449","アンドカフェ","〒950-0901","新潟県新潟市中央区弁天","1-1-26","オセオ弁天ビル2F","2020-05-20 13:41:27","2020-05-20 13:41:27"
"1454","旧ここ屋ビル3F","〒950-0087","新潟県新潟市中央区東大通","1-5-6","旧ここ屋ビル","2020-05-22 17:56:29","2020-05-22 17:56:29"
"1455","旧ここ屋ビル1F","〒950-0087","新潟県新潟市中央区東大通","1-5-6","旧ここ屋ビル1F","2020-05-22 17:56:50","2020-05-22 17:56:50"
"1456","旧ここ屋ビル共用部","〒950-0087","新潟県新潟市中央区東大通","1-5-6","旧ここ屋ビル","2020-05-22 17:57:18","2020-05-22 17:57:18"
"1457","旧ここ屋ビル2F","〒950-0087","新潟県新潟市中央区東大通","1-5-6","旧ここ屋ビル2F","2020-05-22 17:58:53","2020-05-22 17:58:53"
"1467","ときわマンション202号室","〒951-8104","新潟県新潟市中央区西大畑町","下610","ときわマンション","2020-05-25 10:13:42","2020-05-25 10:13:42"
"1468","北入蔵住宅","〒955-0053","新潟県三条市北入蔵","","","2020-05-25 10:35:40","2020-05-25 10:35:40"
"1469","弥彦Cafe","〒959-0323","新潟県西蒲原郡弥彦村弥彦大字弥彦矢楯","3506-1他4筆","","2020-05-25 17:12:25","2021-02-26 11:25:03"
"1470","ファラオ長岡店","〒940-2106","新潟県長岡市古正寺","1-2-1","玉木フジビル3F","2020-05-25 17:47:10","2020-05-25 17:47:10"
"1473","新潟県立植物園","〒956-0845","新潟県新潟市秋葉区金津","186","","2020-05-25 19:04:48","2020-05-25 19:04:48"
"1476","中島歯科医院","〒940-1162","新潟県長岡市西宮内","2-33","","2020-05-26 15:54:07","2020-05-26 15:54:07"
"1479","西澤　憲雄　邸","","","","","2020-05-27 18:22:22","2020-05-27 18:22:22"
"1482","NMI南笹口薬局","〒950-0912","新潟県新潟市中央区南笹口","2丁目地内","","2020-05-28 10:42:40","2020-05-28 10:42:40"
"1485","みらいクリニック","〒950-0912","新潟県新潟市中央区南笹口","2丁目地内","","2020-05-29 16:22:29","2020-05-29 16:22:29"
"1494","ブロス新潟女池店","〒950-0945","新潟県新潟市中央区女池上山","1丁目15-23","","2020-06-02 16:46:42","2020-06-02 16:46:42"
"1495","ぜんてい新潟LEXN店","〒950-0917","新潟県新潟市中央区天神","1-12-7","LEXN1　1F","2020-06-02 17:41:58","2020-06-02 17:41:58"
"1496","天空の月","〒951-8062","新潟県新潟市中央区西堀前通八番町","1509-2","","2020-06-02 17:44:40","2020-06-02 17:44:40"
"1503","あきはクリニック","〒956-0031","新潟県新潟市秋葉区新津","5149-11","","2020-06-03 17:48:23","2020-06-03 17:48:23"
"1515","(株)ブリッジ","〒950-1142","新潟県新潟市江南区楚川","甲445-4","","2020-06-08 07:44:43","2020-06-08 07:44:43"
"1518","渡辺正夫","〒955-0044","新潟県三条市田島","2丁目7-20","","2020-06-08 07:48:16","2020-06-08 07:48:16"
"1520","MiiM物販店舗","〒951-8061","新潟県新潟市中央区西堀通","3-798","","2020-06-08 07:51:08","2020-06-08 07:51:08"
"1522","(株)ブリッジ(廣川美装)","〒950-1142","新潟県新潟市江南区楚川","甲445-4","","2020-06-08 08:44:12","2020-06-08 08:44:12"
"1527","(株)作新工業","〒956-0861","新潟県新潟市秋葉区北上","3丁目8-17","","2020-06-10 07:35:34","2020-06-10 07:35:34"
"1531","岩室　五十嵐博之","〒953-0125","新潟県新潟市西蒲区和納","2002-13","","2020-06-10 14:57:23","2020-06-10 14:57:23"
"1548","美容室シザーワークス","〒959-1232","新潟県燕市井土巻","4丁目211番5","","2020-06-16 10:59:31","2021-05-11 07:40:41"
"1550","東三条　坂井様宅","〒955-0047","新潟県三条市東三条","1丁目10番9-2号","","2020-06-16 11:02:17","2020-06-16 11:02:17"
"1561","ペッピーキッズクラブ巻教室","〒953-0041","新潟県新潟市西蒲区巻甲","4162-4","","2020-06-19 07:53:59","2020-06-19 07:53:59"
"1571","伊勢丹新潟店","〒950-0909","新潟県新潟市中央区八千代","1-6-1","伊勢丹新潟店3階","2020-06-22 11:01:22","2020-06-22 11:01:22"
"1575","ユートピアレジデンス","〒950-0908","新潟県新潟市中央区幸西","2-3-7","ユートピアレジデンス幸西1F","2020-06-23 15:11:47","2020-06-23 15:11:47"
"1576","アパマン情報館万代店","〒950-0088","新潟県新潟市中央区万代","1丁目1-32","プリオール万代2F","2020-06-23 16:58:27","2020-06-23 16:58:27"
"1577","優花","〒955-0071","新潟県三条市本町","2丁目2-27","","2020-06-23 17:20:45","2020-06-23 17:20:45"
"1578","スナック海","〒955-0071","新潟県三条市本町","2-2-27","","2020-06-23 17:25:19","2020-06-23 17:25:19"
"1579","カーファクトリーエンリッチ","〒959-0202","新潟県燕市佐渡","5295","","2020-06-23 17:34:00","2020-06-23 17:34:00"
"1603","パンとワインと三弥","〒950-0088","新潟県新潟市中央区万代","1丁目1-22","","2020-06-29 10:41:35","2020-06-29 10:41:35"
"1609","ブックマーケット・エーツー三条店","〒955-0091","新潟県三条市上須頃","350","","2020-06-30 07:42:11","2020-06-30 07:42:11"
"1611","古町WINE BAR","","","","","2020-06-30 07:47:26","2020-06-30 07:47:26"
"1632","ヘアサロンアカアカ","〒957-0063","新潟県新発田市新栄町","2丁目13-3-5","","2020-07-04 07:28:06","2020-07-04 07:28:06"
"1643","(株)エイブル","〒955-0033","新潟県三条市西大崎","1丁目10-7","","2020-07-06 11:57:07","2020-07-06 11:57:07"
"1644","OTOMO　Laughy","〒955-0808","新潟県三条市新保","232-1","","2020-07-06 17:49:39","2020-07-06 17:49:39"
"1664","新潟県立新潟南高等学校","〒950-0994","新潟県新潟市中央区上所","1-3-1","新潟県立新潟南高等学校","2020-07-09 18:25:35","2020-07-09 18:25:35"
"1679","grill bar臣","〒955-0071","新潟県三条市本町","2丁目2-25","1F","2020-07-13 07:15:30","2020-11-25 07:38:11"
"1685","イジルシ","〒950-0904","新潟県新潟市中央区水島町","11-10","","2020-07-15 16:18:53","2020-07-15 16:18:53"
"1694","グレイシーヘアデザイン","〒959-1811","新潟県五泉市三本木","2丁目5-38","","2020-07-17 07:56:26","2020-07-17 07:56:26"
"1696","スナック優樹","〒955-0071","新潟県三条市本町","2-3-21","ファインビル3　2F","2020-07-17 10:01:13","2020-07-17 10:01:13"
"1697","大衆焼肉Ｖ古町店","〒951-8065","新潟県新潟市中央区東堀通","9番町1407-3","","2020-07-18 11:46:59","2020-07-18 11:46:59"
"1704","(株)山谷産業","〒955-0053","新潟県三条市北入蔵","2丁目2番57号","","2020-07-20 19:36:19","2020-07-20 19:36:19"
"1712","白石ラーメン店","〒940-0833","新潟県長岡市笹崎","1-3-1","","2020-07-21 11:43:49","2020-12-18 07:52:27"
"1717","外山裕一邸","〒955-0843","新潟県三条市条南町","","","2020-07-22 18:03:07","2020-07-22 18:03:07"
"1731","美容室ハオ","〒950-0841","新潟県新潟市東区中野山","1丁目3-3","","2020-07-28 07:44:27","2020-07-28 07:44:27"
"1743","久保歯科医院","〒950-1235","新潟県新潟市南区高井興野","134-1","","2020-07-30 17:24:29","2020-07-30 17:24:29"
"1753","美容室エルミタージュシエル","〒950-0913","新潟県新潟市中央区鐙","3丁目7-14","","2020-08-01 11:32:17","2020-08-01 11:32:17"
"1757","エスプワール203","〒955-0092","新潟県三条市須頃","3丁目152番地","エスプワール","2020-08-03 07:38:33","2020-08-03 07:38:33"
"1761","餞心亭おゝ乃","〒955-0064","新潟県三条市横町","2丁目11-8","","2020-08-03 15:28:42","2020-08-03 15:28:42"
"1765","柏崎　金子様邸","〒945-0833","新潟県柏崎市若葉町","","","2020-08-04 15:39:34","2020-08-04 15:43:44"
"1769","青葉デンタルクリニック","〒955-0845","新潟県三条市西本成寺","1丁目24-25","","2020-08-05 10:59:11","2020-08-05 10:59:11"
"1782","肉バル横丁　新潟駅前店","〒950-0901","新潟県新潟市中央区弁天","1-2-11","INGビル2F","2020-08-07 07:43:23","2020-08-07 07:43:23"
"1785","ジェイパーク万代","〒950-0088","新潟県新潟市中央区万代","1-1-22","","2020-08-07 09:31:13","2020-08-07 09:31:13"
"1788","肉バル横丁　新潟けやき通り店","〒950-0916","新潟県新潟市中央区米山","2丁目2-9","INGビル2　1F　駅南ハイツ","2020-08-08 07:38:55","2020-08-08 07:38:55"
"1805","スナック蘭","〒955-0071","新潟県三条市本町","2丁目9-6","","2020-08-18 11:16:53","2020-08-18 11:16:53"
"1819","おでん処じゅんちゃん　西堀店","〒951-8062","新潟県新潟市中央区西堀前通","724-2","","2020-08-21 09:32:12","2020-08-21 09:32:12"
"1837","日本海ばん屋","〒955-0066","新潟県三条市居島","2-26-3","","2020-08-25 10:30:35","2020-08-25 10:30:35"
"1838","しまむら燕店","〒959-1289","新潟県燕市東太田","6968","","2020-08-25 13:58:14","2020-08-25 13:58:14"
"1852","寺泊マンション(アクアファースト)","〒940-2529","新潟県長岡市寺泊大和田","1205-1","アクアファースト","2020-08-28 07:34:04","2020-08-28 07:34:04"
"1854","ときわマンション202号室　鈴木様","〒951-8104","新潟県新潟市中央区西大畑町","下610","ときわマンション","2020-08-28 14:01:44","2020-08-28 14:01:44"
"1855","万代バスセンター","〒950-0088","新潟県新潟市中央区万代","1丁目6-1","","2020-08-28 14:06:09","2020-08-28 14:06:09"
"1856","(株)HBS","〒950-0853","新潟県新潟市東区東明","2丁目8-13","","2020-08-28 14:13:40","2020-08-28 14:13:40"
"1857","燕市吉田神田町　中古住宅","〒959-0241","新潟県燕市吉田神田町","17-10","","2020-08-28 14:31:33","2020-08-28 14:31:33"
"1877","リゼクリニック新潟院","〒951-8052","新潟県新潟市中央区下大川前通","7ノ町2230","メゾンソレイユ2F","2020-09-02 07:35:10","2020-09-02 07:35:10"
"1890","加茂市　高山邸","〒959-1314","新潟県加茂市番田","2-27","","2020-09-04 07:43:40","2020-09-04 07:52:37"
"1896","hair create Nalu","〒949-4302","新潟県三島郡出雲崎町井鼻","500","レストランDIO内","2020-09-05 08:52:03","2020-09-05 08:52:03"
"1900","加茂市　諸橋邸","〒959-1361","新潟県加茂市下条甲","48","","2020-09-08 07:33:28","2020-09-08 07:33:28"
"1903","(株)五十嵐工布","〒955-0055","新潟県三条市塚野目","2丁目9-7","","2020-09-08 07:36:30","2020-09-08 07:36:30"
"1907","まぐろ亭","〒950-0087","新潟県新潟市中央区東大通","1丁目6-29","共同ビル1階","2020-09-08 08:46:16","2020-09-08 08:46:16"
"1909","東区物見山　松本邸","〒950-0021","新潟県新潟市東区物見山","4丁目14-13","","2020-09-08 16:35:46","2020-09-08 16:35:46"
"1914","Anny洋菓子店","〒959-1263","新潟県燕市大曲","385","","2020-09-09 10:36:05","2020-09-09 10:36:05"
"1935","小柳建設(株)社員寮","〒959-1300","新潟県加茂市内","","","2020-09-15 13:21:24","2020-09-15 13:21:24"
"1940","山ス流通サービス(株)","〒940-2127","新潟県長岡市新産","3-6-8","","2020-09-16 10:53:25","2020-09-16 10:53:25"
"1941","加茂市　阿部邸","〒959-1300","新潟県加茂市内","","","2020-09-16 14:15:10","2020-09-16 14:15:26"
"1942","燕市　込山邸","〒959-1200","新潟県燕市内","","","2020-09-16 14:46:27","2020-09-16 14:46:27"
"1943","弥彦　斉藤様邸","〒959-0300","新潟県西蒲原郡弥彦村","","","2020-09-16 15:13:39","2020-09-16 15:13:39"
"1954","西裏館　斉藤様邸","〒955-0082","新潟県三条市西裏館","2-4-10","","2020-09-19 07:43:16","2020-09-19 07:43:16"
"1958","長岡市　大牛様","〒940-0041","新潟県長岡市学校町","3丁目10-9","","2020-09-23 09:24:42","2020-09-23 09:24:42"
"1959","アイム美容室","〒950-2162","新潟県新潟市西区五十嵐中島","4丁目22-9","","2020-09-23 17:04:00","2020-09-23 17:04:00"
"1967","栗田ビル","〒955-0071","新潟県三条市本町","2丁目2-25","","2020-09-25 15:01:51","2020-09-25 15:01:51"
"1970","東鱈田　上村邸","〒955-0816","新潟県三条市東鱈田","81-4","","2020-09-26 07:38:27","2020-09-26 07:38:27"
"1972","長岡ペットショップ","〒940-1154","新潟県長岡市宮栄","2-6-15","","2020-09-26 07:41:00","2020-09-26 07:41:00"
"1981","ペッピーキッズクラブ中野山教室","〒950-0843","新潟県新潟市東区粟山","1-21-25","","2020-10-01 11:55:58","2020-10-01 11:55:58"
"1990","オウルザベーカリー","〒956-0031","新潟県新潟市秋葉区新津","4450-1","","2020-10-06 07:41:45","2020-10-06 07:41:45"
"1997","燕市　南波邸","〒959-1252","新潟県燕市寿町","2-18-1","","2020-10-07 09:43:29","2020-10-07 09:43:29"
"1999","中新　丸山邸","〒955-0035","新潟県三条市中新","18-18","","2020-10-07 09:58:12","2020-10-07 09:58:12"
"2001","中新18-16　中古住宅","〒955-0035","新潟県三条市中新","18-16","","2020-10-07 10:00:58","2020-10-07 10:00:58"
"2004","中新17-4　中古住宅","〒955-0035","新潟県三条市中新","17-4","","2020-10-07 10:03:56","2020-10-07 10:03:56"
"2011","SUGARWEST","〒959-1200","新潟県燕市内","","","2020-10-08 07:46:52","2020-10-08 07:46:52"
"2013","燕市小高　戸建","〒959-1241","新潟県燕市小高","1134","","2020-10-08 08:19:24","2020-10-08 08:19:24"
"2017","加勢牧場ミルク工房","〒949-4505","新潟県長岡市根小屋","325","","2020-10-08 14:08:07","2020-10-08 14:08:07"
"2020","中新18-16(丸山邸)","〒955-0035","新潟県三条市中新","18-16","","2020-10-09 10:33:13","2020-10-09 10:33:13"
"2021","中新18-18　中古住宅","〒955-0035","新潟県三条市中新","18-18","","2020-10-09 10:34:23","2020-10-09 10:34:23"
"2035","THE BAR","〒950-0087","新潟県新潟市中央区東大通","1丁目7-1","第一ビル5F","2020-10-15 08:33:08","2020-10-15 08:33:08"
"2037","(株)タナカ","〒955-0024","新潟県三条市柳沢","466","","2020-10-15 09:09:29","2020-10-15 09:09:29"
"2038","JR東日本新潟支社6F","〒950-0086","新潟県新潟市中央区花園","1丁目1-1","6F","2020-10-15 09:32:38","2020-10-15 09:32:38"
"2045","RIGEL","〒951-8063","新潟県新潟市中央区古町通8番町","1447番地","三日月ビル2階","2020-10-16 09:18:49","2020-10-16 09:18:49"
"2046","ブルーライト三条店","〒955-0065","新潟県三条市旭町","2丁目5-22","","2020-10-16 11:11:36","2020-10-16 11:11:36"
"2050","CIRACASI","〒950-2162","新潟県新潟市西区五十嵐中島","5丁目2-40","","2020-10-17 10:27:06","2020-10-17 10:27:06"
"2051","鳥澤","〒950-0087","新潟県新潟市中央区東大通","1-5-6","旧ここ屋ビル2F","2020-10-17 11:13:53","2020-10-17 11:13:53"
"2056","プラーカ中村クリニック","〒950-0911","新潟県新潟市中央区笹口","1-1","プラーカ1　2F","2020-10-19 07:48:09","2020-10-19 07:48:09"
"2059","ペッピーキッズクラブ新津教室","〒956-0025","新潟県新潟市秋葉区古田","1丁目3-9","ポイントA　2階","2020-10-20 09:35:37","2020-10-20 09:35:37"
"2064","アトリエアニー","〒959-1232","新潟県燕市井土巻","3-30","ウエルタウンIV102号","2020-10-21 20:19:25","2020-10-21 20:19:25"
"2070","山崎春夫","〒955-0031","新潟県三条市松ノ木町","3-14","","2020-10-24 07:46:19","2020-10-24 07:46:19"
"2073","EYELA甲府店","〒409-3867","山梨県中巨摩郡昭和町清水新居","1665-1","","2020-10-24 08:36:02","2020-10-24 08:36:02"
"2086","ステーションプラザ新潟3号室","〒950-0087","新潟県新潟市中央区東大通","2丁目1-20","ステーションプラザ新潟　4F","2020-10-27 16:09:03","2020-10-27 16:09:03"
"2102","三条市桜木町　高橋邸","〒955-0844","新潟県三条市桜木町","15-17-1","","2020-10-31 09:35:47","2020-10-31 09:35:47"
"2108","そば処山河","〒955-0122","新潟県三条市大谷地","94-1","","2020-11-02 07:44:16","2020-11-02 07:44:16"
"2127","土田邸(ヒロタカ元会長)","〒955-0083","新潟県三条市荒町","2丁目22-3","","2020-11-05 07:43:50","2020-11-05 07:43:50"
"2132","燕市ドライフラワー店舗","〒959-1257","新潟県燕市宮町","6","","2020-11-06 11:05:47","2020-11-06 11:05:47"
"2146","加勢牧場ジェラート工場","〒949-4502","新潟県長岡市黒坂","615","","2020-11-10 15:11:59","2020-11-10 15:11:59"
"2147","タキヤ新発田店","〒959-2311","新潟県新発田市荒町","甲231-1","","2020-11-10 16:52:44","2020-11-10 16:52:44"
"2148","大丸総本店","〒955-0066","新潟県三条市居島","3-11","","2020-11-10 17:06:38","2020-11-10 17:06:38"
"2154","ブルーオーシャン","〒955-0823","新潟県三条市東本成寺","158番3","","2020-11-12 07:45:18","2020-11-12 07:45:18"
"2156","Bacara","〒955-0071","新潟県三条市本町","2-3-3","ファインビル8　1F","2020-11-12 13:53:34","2020-11-12 13:53:34"
"2171","ささえ愛よろずクリニック","〒956-0854","新潟県新潟市秋葉区滝谷町","4-20","","2020-11-16 14:44:03","2020-11-16 14:44:03"
"2176","新津眼科","〒956-0031","新潟県新潟市秋葉区新津","地内","","2020-11-17 08:44:22","2020-11-17 08:44:22"
"2181","健八","〒955-0055","新潟県三条市塚野目","3丁目7-25","","2020-11-18 07:41:36","2020-11-18 07:41:36"
"2183","燕市宮町店舗","〒959-1257","新潟県燕市宮町","6","","2020-11-18 07:45:26","2020-11-18 07:45:26"
"2186","阿賀野市笹岡別荘","〒959-1918","新潟県阿賀野市笹岡","地内","","2020-11-18 15:35:53","2020-11-18 15:35:53"
"2203","とりこう県央店","〒959-1232","新潟県燕市井土巻","2-352","","2020-11-21 10:07:05","2020-11-21 10:07:05"
"2221","三条市吉田　高野様","〒955-0805","新潟県三条市吉田","373","","2020-11-28 07:31:51","2020-11-28 07:31:51"
"2226","マイレスミット","〒955-0065","新潟県三条市旭町","1丁目7-20","","2020-11-28 09:22:38","2020-11-28 09:22:38"
"2227","(有)ケーエスファーム","〒949-4505","新潟県長岡市根小屋","","","2020-11-28 11:30:35","2020-11-28 11:30:35"
"2228","栗林　藤田邸","〒955-0085","新潟県三条市栗林","1622-5","","2020-11-28 14:12:27","2020-11-28 14:12:27"
"2245","西裏館　品川邸","〒955-0082","新潟県三条市西裏館","3-4-16-3","","2020-12-01 10:27:38","2020-12-01 10:27:38"
"2262","にいがた南蒲　北営農センター","〒959-1387","新潟県加茂市高須町","2丁目","","2020-12-04 14:08:26","2020-12-04 14:08:26"
"2271","池田会計事務所","〒950-2003","新潟県新潟市西区東青山","1丁目4-2","","2020-12-06 07:36:28","2020-12-06 07:36:50"
"2274","NEO三条店","〒955-0055","新潟県三条市塚野目","2丁目3-21","","2020-12-08 07:36:34","2020-12-08 07:36:34"
"2279","川内様　別荘","〒959-1918","新潟県阿賀野市笹岡","地内","","2020-12-08 11:03:38","2020-12-08 11:03:38"
"2291","桜木町英語教室","〒955-0844","新潟県三条市桜木町","1丁目30","ベルテージ1号室","2020-12-10 16:13:04","2020-12-10 16:13:04"
"2306","古町古着屋","〒951-8063","新潟県新潟市中央区古町通","4-638-2","1F","2020-12-15 07:36:58","2023-08-26 07:31:45"
"2313","水野内科クリニック","〒955-0803","新潟県三条市月岡","1丁目23番48号","","2020-12-15 15:36:57","2020-12-15 15:36:57"
"2325","動物病院ねこのて","〒950-2121","新潟県新潟市西区槇尾","170-2","","2020-12-17 07:37:53","2020-12-17 07:37:53"
"2329","Club RAVENNA","〒955-0071","新潟県三条市本町","2-3-18","石川ビル　1F","2020-12-18 07:43:30","2020-12-18 07:43:30"
"2337","エコール国際ネットワーク","〒955-0046","新潟県三条市興野","2丁目2-58","りとるたうんA2-1","2020-12-19 18:04:17","2023-08-07 10:49:58"
"2356","ミートソースさとう","〒950-0087","新潟県新潟市中央区東大通","2丁目2-9","","2020-12-24 07:50:28","2020-12-24 07:50:28"
"2385","串diningなると","〒955-0091","新潟県三条市上須頃","789-1","","2021-01-04 10:31:40","2021-01-04 10:31:40"
"2394","医学町カフェ","〒951-8124","新潟県新潟市中央区医学町通","2番町74-3","バンビル2F","2021-01-07 07:47:16","2021-01-07 07:47:16"
"2397","メゾンエミール","〒955-0046","新潟県三条市興野","3丁目14-35","","2021-01-07 09:33:02","2021-01-07 09:33:02"
"2398","GC栄町工場","〒959-1106","新潟県三条市吉野屋","245-1","","2021-01-07 10:28:58","2021-01-07 10:28:58"
"2399","カラオケ桃源郷","〒950-0156","新潟県新潟市江南区早苗","2丁目2-35","","2021-01-08 07:37:43","2021-01-08 07:37:43"
